REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	avg	enhancerRank	isSuper
1_chr11_59623946_59627590_lociStitched	chr11	59623946	59627590	1	3645	1765.7002	5372	0
2_chr1_39623897_39625131_lociStitched	chr1	39623897	39635264	2	3780	1765.4845500000001	5373	0
2_chr3_178754282_178756777_lociStitched	chr3	178750309	178756777	2	4350	1765.1172000000004	5374	0
2_chr1_41234466_41236704_lociStitched	chr1	41234466	41240713	2	2852	1764.8816166666666	5375	0
2_chr11_94609113_94610860_lociStitched	chr11	94609113	94618786	2	3660	1764.5164166666666	5376	0
2_chr7_76821283_76823555_lociStitched	chr7	76817490	76823555	2	4518	1763.9041666666672	5377	0
chr11_124593569_124597156	chr11	124593569	124597156	1	3588	1763.8474666666668	5378	0
1_chr4_129437452_129439672_lociStitched	chr4	129437452	129439672	1	2221	1763.2720000000002	5379	0
1_chr12_27611497_27617629_lociStitched	chr12	27611497	27617629	1	6133	1762.3368	5380	0
1_chr3_158525542_158530048_lociStitched	chr3	158525542	158530048	1	4507	1761.6207000000002	5381	0
1_chr3_8396683_8401535_lociStitched	chr3	8396683	8401535	1	4853	1760.6290666666666	5382	0
1_chr12_54651224_54656855_lociStitched	chr12	54651224	54656855	1	5632	1760.2506	5383	0
4_chr7_77463514_77464956_lociStitched	chr7	77460259	77476360	4	4528	1759.8392999999999	5384	0
2_chr8_103898777_103900184_lociStitched	chr8	103898777	103912662	2	4368	1759.2295000000001	5385	0
1_chr19_3477633_3480018_lociStitched	chr19	3477633	3480018	1	2386	1758.65925	5386	0
2_chr6_54898530_54900981_lociStitched	chr6	54898530	54913613	2	4776	1758.1750333333332	5387	0
2_chr7_116129492_116130224_lociStitched	chr7	116129492	116143058	2	4512	1757.9274999999998	5388	0
2_chr14_51320301_51322824_lociStitched	chr14	51320301	51327296	2	5543	1757.8435000000002	5389	0
3_chr18_60903248_60904885_lociStitched	chr18	60903248	60922712	3	5555	1757.5991999999999	5390	0
3_chr5_153575807_153579574_lociStitched	chr5	153575807	153585084	3	6089	1756.9091833333332	5391	0
2_chr19_491161_491568_lociStitched	chr19	487452	491568	2	2664	1756.5716000000002	5392	0
2_chr1_20479091_20481211_lociStitched	chr1	20479091	20493283	2	3936	1756.0234666666668	5393	0
1_chr10_90591633_90595532_lociStitched	chr10	90591633	90595532	1	3900	1754.7449500000002	5394	0
1_chr21_16808017_16819550_lociStitched	chr21	16808017	16819550	1	11534	1754.5537333333334	5395	0
1_chr16_72235820_72238724_lociStitched	chr16	72235820	72238724	1	2905	1754.3548	5396	0
1_chr7_31850038_31853171_lociStitched	chr7	31850038	31853171	1	3134	1754.2711333333334	5397	0
1_chr1_26315406_26319424_lociStitched	chr1	26315406	26319424	1	4019	1753.857	5398	0
1_chr2_65290312_65293475_lociStitched	chr2	65290312	65293475	1	3164	1753.6726333333334	5399	0
1_chr10_105343251_105345908_lociStitched	chr10	105343251	105345908	1	2658	1753.6200000000001	5400	0
1_chr19_55996109_56000250_lociStitched	chr19	55996109	56000250	1	4142	1753.2303833333333	5401	0
1_chr1_86454841_86462553_lociStitched	chr1	86454841	86462553	1	7713	1753.0661333333335	5402	0
2_chr18_9421261_9422064_lociStitched	chr18	9421261	9435512	2	3534	1752.1604499999996	5403	0
1_chr20_2504848_2507046_lociStitched	chr20	2504848	2507046	1	2199	1752.0258000000003	5404	0
2_chr1_22140630_22143093_lociStitched	chr1	22140630	22150849	2	3474	1751.877233333333	5405	0
2_chr11_13111314_13113469_lociStitched	chr11	13111314	13127807	2	4073	1751.8314833333334	5406	0
2_chr9_80434164_80436631_lociStitched	chr9	80434164	80442962	2	4324	1750.6553666666666	5407	0
2_chr2_61022876_61025139_lociStitched	chr2	61022876	61035590	2	3660	1750.5058999999999	5408	0
1_chr22_37594019_37596184_lociStitched	chr22	37594019	37596184	1	2166	1750.4746666666667	5409	0
1_chr3_19293948_19298335_lociStitched	chr3	19293948	19298335	1	4388	1750.1205333333335	5410	0
1_chr7_17096580_17100413_lociStitched	chr7	17096580	17100413	1	3834	1750.0200333333332	5411	0
1_chr6_106257222_106259740_lociStitched	chr6	106257222	106259740	1	2519	1749.8001666666667	5412	0
1_chr3_52330549_52335144_lociStitched	chr3	52330549	52335144	1	4596	1749.6994166666666	5413	0
2_chr11_77955024_77956695_lociStitched	chr11	77955024	77969479	2	4538	1748.3322500000002	5414	0
1_chr15_31554189_31557454_lociStitched	chr15	31554189	31557454	1	3266	1748.2986666666666	5415	0
1_chr3_37532895_37536850_lociStitched	chr3	37532895	37536850	1	3956	1747.450833333333	5416	0
1_chr4_10702794_10708715_lociStitched	chr4	10702794	10708715	1	5922	1746.39895	5417	0
1_chr8_91178608_91181364_lociStitched	chr8	91178608	91181364	1	2757	1745.2829333333332	5418	0
2_chr2_46716416_46719056_lociStitched	chr2	46716416	46727404	2	3364	1745.0775333333333	5419	0
1_chr2_173322413_173330487_lociStitched	chr2	173322413	173330487	1	8075	1744.7914	5420	0
2_chr5_141215039_141216767_lociStitched	chr5	141215039	141230056	2	3633	1744.7251166666665	5421	0
1_chr10_4169646_4173909_lociStitched	chr10	4169646	4173909	1	4264	1743.7091	5422	0
3_chr9_132912770_132913519_lociStitched	chr9	132890147	132913519	3	3842	1743.5512	5423	0
2_chr6_134338573_134339796_lociStitched	chr6	134338573	134352299	2	2384	1742.9732333333334	5424	0
1_chr7_132115321_132119250_lociStitched	chr7	132115321	132119250	1	3930	1742.1186	5425	0
2_chr4_153378962_153382408_lociStitched	chr4	153378962	153389024	2	4349	1742.0676	5426	0
2_chr9_137778865_137780916_lociStitched	chr9	137778865	137789083	2	3064	1741.9987	5427	0
2_chr3_133704414_133708239_lociStitched	chr3	133704414	133711686	2	4628	1741.8864	5428	0
2_chr15_41784795_41788691_lociStitched	chr15	41784795	41796471	2	6416	1741.8645999999999	5429	0
2_chr17_38710139_38711070_lociStitched	chr17	38710139	38717533	2	2319	1741.6567000000002	5430	0
2_chr17_39678205_39678822_lociStitched	chr17	39678205	39687589	2	4178	1741.3576	5431	0
1_chr3_51415691_51418410_lociStitched	chr3	51415691	51418410	1	2720	1741.2476	5432	0
1_chr10_76992943_76996144_lociStitched	chr10	76992943	76996144	1	3202	1741.07725	5433	0
4_chr9_67309134_67309447_lociStitched	chr9	67292981	67309447	4	6235	1741.0050666666666	5434	0
1_chr2_11969178_11971530_lociStitched	chr2	11969178	11971530	1	2353	1739.9704000000002	5435	0
1_chr17_45175596_45178492_lociStitched	chr17	45175596	45178492	1	2897	1739.8202666666666	5436	0
chr19_56145553_56147607	chr19	56145553	56147607	1	2055	1737.8893999999998	5437	0
2_chr17_42611135_42611682_lociStitched	chr17	42611135	42626365	2	2833	1737.7429999999997	5438	0
1_chr17_33863542_33870014_lociStitched	chr17	33863542	33870014	1	6473	1736.7612	5439	0
1_chr2_153467872_153470774_lociStitched	chr2	153467872	153470774	1	2903	1736.7502666666662	5440	0
3_chr1_234690281_234690706_lociStitched	chr1	234679410	234690706	3	2804	1736.5717333333334	5441	0
2_chr2_48338148_48340312_lociStitched	chr2	48338148	48348086	2	2432	1735.5060666666668	5442	0
1_chr14_21923121_21925500_lociStitched	chr14	21923121	21925500	1	2380	1734.8461	5443	0
1_chr5_217780_220857_lociStitched	chr5	217780	220857	1	3078	1734.4536166666667	5444	0
2_chr2_172100784_172102387_lociStitched	chr2	172093709	172102387	2	4075	1734.2982999999997	5445	0
4_chr13_44832415_44834323_lociStitched	chr13	44810717	44834323	4	6557	1734.2541333333331	5446	0
1_chr17_61895790_61900340_lociStitched	chr17	61895790	61900340	1	4551	1734.0808333333332	5447	0
1_chr3_190230867_190236031_lociStitched	chr3	190230867	190236031	1	5165	1733.9851333333334	5448	0
1_chr6_41591657_41595799_lociStitched	chr6	41591657	41595799	1	4143	1733.8412	5449	0
2_chr5_36372221_36375293_lociStitched	chr5	36372221	36384696	2	4736	1733.6091666666664	5450	0
1_chr10_101444030_101446890_lociStitched	chr10	101444030	101446890	1	2861	1732.6833333333336	5451	0
1_chr2_129036975_129039545_lociStitched	chr2	129036975	129039545	1	2571	1732.6083333333336	5452	0
1_chr1_8013618_8015030_lociStitched	chr1	8013618	8015030	1	1413	1732.5240000000001	5453	0
1_chr15_86122184_86127601_lociStitched	chr15	86122184	86127601	1	5418	1732.3566	5454	0
1_chr19_24215452_24218104_lociStitched	chr19	24215452	24218104	1	2653	1732.0212000000001	5455	0
2_chr2_65577211_65578231_lociStitched	chr2	65577211	65587510	2	3514	1731.6052	5456	0
2_chr2_96980637_96982618_lociStitched	chr2	96980637	96988260	2	3698	1731.31035	5457	0
3_chr2_197132390_197134210_lociStitched	chr2	197124869	197134210	3	4027	1731.1986666666664	5458	0
1_chr17_74137512_74143230_lociStitched	chr17	74137512	74143230	1	5719	1728.8373	5459	0
1_chr5_119844710_119850949_lociStitched	chr5	119844710	119850949	1	6240	1728.7229166666666	5460	0
2_chr2_98698079_98699072_lociStitched	chr2	98698079	98709027	2	2754	1728.3242666666665	5461	0
2_chr5_149184079_149187129_lociStitched	chr5	149184079	149191133	2	4419	1727.4070333333332	5462	0
1_chr1_245081588_245085529_lociStitched	chr1	245081588	245085529	1	3942	1727.0775666666668	5463	0
1_chr17_72683702_72687906_lociStitched	chr17	72683702	72687906	1	4205	1726.8630666666668	5464	0
1_chr3_106251358_106254576_lociStitched	chr3	106251358	106254576	1	3219	1726.1352	5465	0
1_chr5_134071229_134075931_lociStitched	chr5	134071229	134075931	1	4703	1725.634	5466	0
3_chr2_153266580_153268888_lociStitched	chr2	153266580	153279236	3	4780	1725.2237333333335	5467	0
1_chr7_128706100_128708480_lociStitched	chr7	128706100	128708480	1	2381	1725.0636666666667	5468	0
1_chr6_140639716_140644507_lociStitched	chr6	140639716	140644507	1	4792	1724.6801500000001	5469	0
2_chr11_75301081_75302004_lociStitched	chr11	75293567	75302004	2	2842	1723.8197166666669	5470	0
2_chr5_14260454_14262382_lociStitched	chr5	14260454	14269102	2	4186	1723.2581333333335	5471	0
1_chr11_104575236_104578240_lociStitched	chr11	104575236	104578240	1	3005	1723.0944	5472	0
1_chr8_27629208_27632965_lociStitched	chr8	27629208	27632965	1	3758	1722.7097333333334	5473	0
1_chr17_76660950_76663552_lociStitched	chr17	76660950	76663552	1	2603	1721.656666666667	5474	0
2_chr3_169750806_169752288_lociStitched	chr3	169750806	169764280	2	4246	1720.8543666666665	5475	0
1_chr17_29875753_29877627_lociStitched	chr17	29875753	29877627	1	1875	1720.1133666666667	5476	0
2_chr11_61627571_61628316_lociStitched	chr11	61627571	61638715	2	3085	1719.5192	5477	0
2_chr8_142031188_142033407_lociStitched	chr8	142031188	142037479	2	3167	1719.43515	5478	0
1_chr7_130625755_130628610_lociStitched	chr7	130625755	130628610	1	2856	1717.805916666667	5479	0
3_chr17_73406985_73409245_lociStitched	chr17	73406985	73422870	3	3051	1717.698	5480	0
2_chr3_57775807_57780716_lociStitched	chr3	57775807	57791997	2	5795	1717.4891666666665	5481	0
1_chr4_99583396_99586759_lociStitched	chr4	99583396	99586759	1	3364	1717.31595	5482	0
1_chr14_83719947_83726091_lociStitched	chr14	83719947	83726091	1	6145	1715.8144	5483	0
1_chr19_4454610_4458491_lociStitched	chr19	4454610	4458491	1	3882	1715.725416666667	5484	0
1_chr4_143322153_143329003_lociStitched	chr4	143322153	143329003	1	6851	1714.440833333333	5485	0
2_chr17_64432425_64433796_lociStitched	chr17	64432425	64438299	2	4119	1714.3269	5486	0
1_chr19_6599539_6604213_lociStitched	chr19	6599539	6604213	1	4675	1713.5663000000004	5487	0
2_chr3_158430000_158432248_lociStitched	chr3	158430000	158441961	2	3511	1713.4132499999998	5488	0
1_chr2_43520046_43522278_lociStitched	chr2	43520046	43522278	1	2233	1712.688	5489	0
1_chr6_132451218_132454495_lociStitched	chr6	132451218	132454495	1	3278	1712.1232666666667	5490	0
2_chr1_174923369_174924979_lociStitched	chr1	174923369	174935362	2	4216	1712.0007500000002	5491	0
1_chr17_58940466_58942768_lociStitched	chr17	58940466	58942768	1	2303	1711.8823000000002	5492	0
1_chr1_245970240_245974072_lociStitched	chr1	245970240	245974072	1	3833	1711.8821333333333	5493	0
1_chr17_26896193_26899292_lociStitched	chr17	26896193	26899292	1	3100	1711.00955	5494	0
2_chr6_39960503_39962409_lociStitched	chr6	39960503	39967935	2	3848	1710.8464000000004	5495	0
1_chr10_80756968_80762834_lociStitched	chr10	80756968	80762834	1	5867	1710.6233666666667	5496	0
1_chr11_31530011_31533846_lociStitched	chr11	31530011	31533846	1	3836	1710.4739166666668	5497	0
2_chr3_121950758_121953267_lociStitched	chr3	121950758	121967231	2	4991	1709.6228499999997	5498	0
1_chr17_73389231_73393385_lociStitched	chr17	73389231	73393385	1	4155	1709.1633	5499	0
1_chr15_90731365_90737072_lociStitched	chr15	90731365	90737072	1	5708	1708.96115	5500	0
1_chr7_92438113_92440246_lociStitched	chr7	92438113	92440246	1	2134	1708.8174	5501	0
1_chrX_149737072_149740753_lociStitched	chrX	149737072	149740753	1	3682	1708.16805	5502	0
3_chr9_127887530_127890036_lociStitched	chr9	127883663	127895087	3	4175	1708.0784	5503	0
1_chr3_57935371_57939582_lociStitched	chr3	57935371	57939582	1	4212	1707.7008666666668	5504	0
1_chr19_44506190_44510220_lociStitched	chr19	44506190	44510220	1	4031	1707.5110000000002	5505	0
2_chr17_9010709_9013172_lociStitched	chr17	9010709	9020579	2	5406	1707.1809999999998	5506	0
3_chr2_149300385_149300736_lociStitched	chr2	149300385	149311213	3	3751	1706.1318666666666	5507	0
3_chr2_208668729_208669484_lociStitched	chr2	208656417	208669484	3	3179	1706.1146333333334	5508	0
1_chr3_197462968_197467018_lociStitched	chr3	197462968	197467018	1	4051	1705.7925000000002	5509	0
1_chr10_12034220_12038146_lociStitched	chr10	12034220	12038146	1	3927	1704.7346333333335	5510	0
2_chr9_126149334_126152514_lociStitched	chr9	126137511	126152514	2	5198	1704.5908500000003	5511	0
1_chr1_156425993_156427746_lociStitched	chr1	156425993	156427746	1	1754	1704.3250333333335	5512	0
3_chr10_90724309_90724705_lociStitched	chr10	90724309	90752283	3	8199	1703.6166000000003	5513	0
3_chr16_10578870_10581355_lociStitched	chr16	10578870	10595396	3	4833	1703.5551666666668	5514	0
3_chr16_88574812_88575844_lociStitched	chr16	88558329	88575844	3	5227	1703.33375	5515	0
1_chr1_98313724_98316694_lociStitched	chr1	98313724	98316694	1	2971	1702.9484999999997	5516	0
2_chr7_72272941_72274206_lociStitched	chr7	72272941	72277883	2	3287	1702.930833333333	5517	0
2_chr21_26872442_26875397_lociStitched	chr21	26857226	26875397	2	8771	1702.31985	5518	0
2_chr18_43634776_43636684_lociStitched	chr18	43634776	43643005	2	4792	1702.3058	5519	0
1_chr3_184503066_184506891_lociStitched	chr3	184503066	184506891	1	3826	1701.9337500000001	5520	0
1_chr18_21974856_21977812_lociStitched	chr18	21974856	21977812	1	2957	1701.8184666666666	5521	0
3_chr1_25592944_25594914_lociStitched	chr1	25592944	25606806	3	5942	1701.5604999999998	5522	0
1_chr18_43468867_43472239_lociStitched	chr18	43468867	43472239	1	3373	1701.3426	5523	0
2_chr17_74524501_74526854_lociStitched	chr17	74511182	74526854	2	3215	1701.1956	5524	0
3_chr1_195867357_195869564_lociStitched	chr1	195867357	195878847	3	5016	1701.0945	5525	0
1_chr16_17562756_17570727_lociStitched	chr16	17562756	17570727	1	7972	1700.6128500000002	5526	0
1_chr16_3105241_3110019_lociStitched	chr16	3105241	3110019	1	4779	1700.4902000000004	5527	0
3_chr18_57548859_57550667_lociStitched	chr18	57544876	57554147	3	4232	1700.3014	5528	0
3_chr15_99408740_99409572_lociStitched	chr15	99394589	99418371	3	5912	1699.2239	5529	0
1_chr11_128063307_128067554_lociStitched	chr11	128063307	128067554	1	4248	1698.8707833333335	5530	0
2_chr5_141499409_141502246_lociStitched	chr5	141499409	141514630	2	4887	1698.1562333333331	5531	0
2_chr5_150394323_150397048_lociStitched	chr5	150394323	150403713	2	4710	1697.3990000000001	5532	0
2_chr17_18885213_18885871_lociStitched	chr17	18870175	18885871	2	4016	1697.2608	5533	0
2_chr1_19495849_19496148_lociStitched	chr1	19495849	19507750	2	2721	1697.0825999999997	5534	0
2_chr11_16617807_16618430_lociStitched	chr11	16617807	16629657	2	4833	1696.1299999999999	5535	0
3_chr7_142344261_142345404_lociStitched	chr7	142334157	142355519	3	5562	1695.0747000000001	5536	0
1_chr7_1230330_1234215_lociStitched	chr7	1230330	1234215	1	3886	1694.83125	5537	0
1_chr22_45628864_45632414_lociStitched	chr22	45628864	45632414	1	3551	1694.7108333333335	5538	0
1_chr14_100606729_100609795_lociStitched	chr14	100606729	100609795	1	3067	1694.6804	5539	0
3_chr19_50219478_50221548_lociStitched	chr19	50213541	50233511	3	5367	1694.4545	5540	0
2_chr15_85492789_85495631_lociStitched	chr15	85492789	85504417	2	3373	1694.3934	5541	0
1_chr2_7073104_7076454_lociStitched	chr2	7073104	7076454	1	3351	1693.5366666666666	5542	0
2_chr17_29378029_29380324_lociStitched	chr17	29378029	29386798	2	4022	1693.2939	5543	0
1_chr7_84450216_84454495_lociStitched	chr7	84450216	84454495	1	4280	1692.5584500000002	5544	0
1_chr8_141551500_141556040_lociStitched	chr8	141551500	141556040	1	4541	1692.436333333333	5545	0
3_chr16_21536135_21536750_lociStitched	chr16	21536135	21553064	3	4937	1692.3357000000003	5546	0
1_chr5_12613283_12617167_lociStitched	chr5	12613283	12617167	1	3885	1691.6761999999999	5547	0
1_chr1_228554558_228558147_lociStitched	chr1	228554558	228558147	1	3590	1691.5555166666666	5548	0
2_chr1_198743716_198747518_lociStitched	chr1	198743716	198758684	2	5157	1691.1345333333336	5549	0
1_chr9_94705873_94712466_lociStitched	chr9	94705873	94712466	1	6594	1690.9946166666666	5550	0
2_chr16_22202357_22204029_lociStitched	chr16	22202357	22207762	2	2291	1690.0534166666669	5551	0
1_chr18_2086732_2090165_lociStitched	chr18	2086732	2090165	1	3434	1690.0086833333337	5552	0
1_chr12_122459255_122462391_lociStitched	chr12	122459255	122462391	1	3137	1689.938133333333	5553	0
1_chr10_108574747_108581494_lociStitched	chr10	108574747	108581494	1	6748	1689.6737000000003	5554	0
1_chr19_7196823_7198959_lociStitched	chr19	7196823	7198959	1	2137	1689.3980000000001	5555	0
3_chr1_159715508_159719046_lociStitched	chr1	159715508	159734289	3	5919	1689.35095	5556	0
1_chr3_194722513_194724961_lociStitched	chr3	194722513	194724961	1	2449	1689.3240000000003	5557	0
1_chr7_100780638_100783321_lociStitched	chr7	100780638	100783321	1	2684	1688.9932166666667	5558	0
1_chr22_49894866_49898494_lociStitched	chr22	49894866	49898494	1	3629	1688.2293333333334	5559	0
1_chr8_140787007_140790664_lociStitched	chr8	140787007	140790664	1	3658	1688.1321499999997	5560	0
1_chr3_142802744_142804622_lociStitched	chr3	142802744	142804622	1	1879	1687.6647	5561	0
3_chr4_109908524_109909362_lociStitched	chr4	109891740	109909362	3	7435	1687.3065	5562	0
2_chr6_17929937_17931946_lociStitched	chr6	17929937	17937487	2	4333	1687.1733333333334	5563	0
2_chr2_48578622_48581557_lociStitched	chr2	48578622	48585606	2	5744	1687.1016	5564	0
3_chr7_142023723_142024553_lociStitched	chr7	142000243	142024553	3	5244	1686.3036666666667	5565	0
1_chr13_21917462_21920324_lociStitched	chr13	21917462	21920324	1	2863	1685.8134000000002	5566	0
1_chr3_149056012_149061490_lociStitched	chr3	149056012	149061490	1	5479	1685.5806	5567	0
1_chr2_234157391_234161355_lociStitched	chr2	234157391	234161355	1	3965	1685.4267333333335	5568	0
1_chr2_169961698_169966747_lociStitched	chr2	169961698	169966747	1	5050	1685.0195999999999	5569	0
1_chr8_124779996_124783569_lociStitched	chr8	124779996	124783569	1	3574	1684.9076999999997	5570	0
1_chr10_135201675_135204761_lociStitched	chr10	135201675	135204761	1	3087	1682.9501	5571	0
1_chr12_46566826_46572573_lociStitched	chr12	46566826	46572573	1	5748	1682.8173833333333	5572	0
1_chr14_21510872_21513550_lociStitched	chr14	21510872	21513550	1	2679	1682.8105666666663	5573	0
chr2_70321155_70323738	chr2	70321155	70323738	1	2584	1682.6092500000002	5574	0
1_chr21_38416005_38420036_lociStitched	chr21	38416005	38420036	1	4032	1682.2034833333335	5575	0
